ID,Year,Course Letter,Course Number,Course Code,Course Title,Points,Responses,Enrolled,Low Sample,Q1: Well-organised,Q1 Rank,Q2: Clear communication,Q2 Rank,Q3: Assessment helped,Q3 Rank,Q4: Helpful feedback,Q4 Rank,Q5: Workload (3=ideal),Q5 Rank,Q6: Understanding,Q6 Rank,Q7: Interest,Q7 Rank,Q8: Valuable,Q8 Rank,Q9: Overall quality,Q9 Rank
474,2017,ECON,141,ECON141,Macroeconomic Principles,15,69,266,False,1.5,top10,1.7,top10,1.8,top10,2.3,top10,2.9,top10,1.8,top10,2.2,top10,1.7,top10,2.1,top10
475,2017,ECON,141,ECON141,Macroeconomic Principles,15,51,308,True,1.7,top10,1.8,top10,2,top10,2.4,top10,2.8,top10,2,top10,2.8,top10,2,top10,2.5,top10
476,2017,ECON,201,ECON201,Intermediate Microeconomics,15,71,258,False,1.4,top10,1.4,top10,1.7,top10,2.1,top10,2.8,top10,1.9,top10,2.4,top10,1.9,top10,2,top10
477,2017,ECON,202,ECON202,Open-economy Macroeconomics,15,42,221,True,1.9,top10,1.8,top10,2,top10,2.3,top10,2.9,top10,2,top10,2.7,top10,2.1,top10,2.7,top10
478,2017,ECON,301,ECON301,Econometrics,15,9,20,True,2.2,top10,1.8,top10,1.9,top10,2.7,top10,2.9,top10,1.6,top10,2.3,top10,1.4,top10,2.3,top10
479,2017,ECON,303,ECON303,Applied Econometrics,15,16,23,False,2.8,top10,1.9,top10,1.3,top10,2.3,top10,2.8,top10,1.7,top10,1.5,top10,1.5,top10,2.5,top10
480,2017,ECON,305,ECON305,Advanced Macroeconomics,15,40,91,False,1.2,top10,1.6,top10,1.6,top10,2,top10,2.6,top10,1.8,top10,2,top10,1.6,top10,1.8,top10
481,2017,ECON,307,ECON307,Economic Policy,15,33,74,False,1.6,top10,1.5,top10,1.8,top10,2.6,top10,2.9,top10,1.8,top10,2.3,top10,1.7,top10,2.2,top10
482,2017,ECON,314,ECON314,Game Theory,15,19,53,False,1.8,top10,1.6,top10,1.8,top10,2.8,top10,3,top10,1.8,top10,1.9,top10,2.1,top10,2.1,top10
483,2017,ECON,333,ECON333,Labour Economics,15,14,25,False,1.1,top10,1.1,top10,1.3,top10,1.4,top10,3,top10,1.4,top10,1.3,top10,1.3,top10,1.4,top10
484,2017,ECON,339,ECON339,Information Economics,15,5,9,True,1.3,top10,1.3,top10,1.7,top10,2.3,top10,2.9,top10,1.7,top10,2,top10,1.3,top10,1.8,top10
485,2017,ECON,361,ECON361,Disasters and Economic Policy,15,18,43,False,1.5,top10,1.4,top10,1.8,top10,2,top10,3,top10,1.3,top10,1.2,top10,1.3,top10,1.6,top10
486,2017,EDUC,101,EDUC101,"Education, Society and Culture",20,62,239,False,1.9,top10,2,top10,1.8,top10,1.9,top10,3,top10,1.9,top10,2.3,top10,1.9,top10,2.4,top10
487,2017,EDUC,141,EDUC141,Human Development and Learning,20,77,177,False,1.2,top10,1.2,top10,1.4,top10,2.1,top10,2.9,top10,1.5,top10,1.4,top10,1.5,top10,1.4,top10
488,2017,EDUC,141,EDUC141,Human Development and Learning,20,36,161,False,1.1,top10,1.1,top10,1.3,top10,1.8,top10,3,top10,1.2,top10,1.4,top10,1.2,top10,1.2,top10
489,2017,EDUC,215,EDUC215,The Early Years Debates,20,11,36,False,2,top10,1.8,top10,1.9,top10,2.3,top10,3,top10,2.2,top10,2.2,top10,2.1,top10,2.4,top10
490,2017,EDUC,221,EDUC221,"Youth, Society and Education",20,35,119,False,1.3,top10,1.3,top10,1.5,top10,1.6,top10,2.9,top10,1.5,top10,1.6,top10,1.7,top10,1.5,top10
491,2017,EDUC,223,EDUC223,"Education, Ethnicity and Culture",20,14,76,True,1.5,top10,1.4,top10,1.4,top10,1.8,top10,2.9,top10,1.1,top10,1.5,top10,1.4,top10,1.5,top10
492,2017,EDUC,243,EDUC243,Learning and Motivation,20,44,122,False,1.3,top10,1.3,top10,1.5,top10,1.8,top10,2.9,top10,1.4,top10,1.7,top10,1.4,top10,1.4,top10
493,2017,EDUC,244,EDUC244,Issues in Child and Adolescent Development,20,51,147,False,1.3,top10,1.1,top10,1.5,top10,1.5,top10,3,top10,1.5,top10,1.3,top10,1.3,top10,1.3,top10
494,2017,EDUC,321,EDUC321,Education Policy and Practice,20,13,34,False,1.2,top10,1.3,top10,1.2,top10,1.3,top10,3,top10,1.3,top10,1.4,top10,1.2,top10,1.3,top10
495,2017,EDUC,323,EDUC323,Contemporary Issues in Indigenous Education Aotearoa,20,27,59,False,1.3,top10,1.1,top10,1.2,top10,1.7,top10,2.9,top10,1.3,top10,1.2,top10,1.3,top10,1.3,top10
496,2017,EDUC,341,EDUC341,Learning Environments,20,12,39,False,1.3,top10,1.2,top10,1.1,top10,1.5,top10,2.9,top10,1.4,top10,1.5,top10,1.4,top10,1.5,top10
497,2017,EDUC,342,EDUC342,Supporting Diverse Ākonga/Learners,20,25,66,False,2,top10,1.5,top10,2,top10,2.2,top10,2.8,top10,2,top10,2.5,top10,1.9,top10,2.5,top10
498,2017,EDUC,343,EDUC343,Youth and Life Challenges,20,40,69,False,1.1,top10,1.1,top10,1.1,top10,1.4,top10,3,top10,1.1,top10,1.1,top10,1.1,top10,1.1,top10
499,2017,ENGL,112,ENGL112,Cultural Encounters: The Literature of Aotearoa New Zealand,20,23,46,False,1.1,top10,1.1,top10,1.5,top10,1.3,top10,2.9,top10,1.2,top10,1.3,top10,1.3,top10,1.2,top10
500,2017,ENGL,117,ENGL117,Introduction to Narrative,20,44,171,False,1.2,top10,1.4,top10,1.6,top10,1.7,top10,2.9,top10,1.6,top10,1.9,top10,1.7,top10,1.9,top10
501,2017,ENGL,203,ENGL203,Modernist Literature,20,19,64,False,1.6,top10,1.8,top10,1.7,top10,1.7,top10,2.9,top10,1.8,top10,1.9,top10,1.8,top10,1.9,top10
502,2017,ENGL,209,ENGL209,The Realist Novel,20,47,93,False,1.1,top10,1.2,top10,1.4,top10,1.3,top10,2.4,top10,1.3,top10,1.3,top10,1.4,top10,1.1,top10
503,2017,ENGL,231,ENGL231,Modern Poetry,20,33,69,False,1.8,top10,2,top10,1.8,top10,2.3,top10,3,top10,1.8,top10,2.1,top10,1.9,top10,2.1,top10
504,2017,ENGL,234,ENGL234,New Zealand Literature,20,26,73,False,1.9,top10,2,top10,2,top10,1.9,top10,3,top10,1.8,top10,2.2,top10,2,top10,2.5,top10
505,2017,ENGL,248,ENGL248,Special Topic: Dark Unknowing in Māori Literature,20,38,114,False,1.3,top10,1.2,top10,1.6,top10,1.4,top10,2.9,top10,1.7,top10,1.8,top10,1.8,top10,1.7,top10
506,2017,ENGL,308,ENGL308,Renaissance Literature,20,28,73,False,1.3,top10,1.3,top10,1.8,top10,1.8,top10,3,top10,1.7,top10,1.8,top10,1.8,top10,1.8,top10
507,2017,ENGL,311,ENGL311,Romantic Literature,20,31,63,False,1.1,top10,1.1,top10,1.3,top10,1.5,top10,3,top10,1.4,top10,1.4,top10,1.4,top10,1.3,top10
508,2017,ENGL,330,ENGL330,Postcolonial Literature,20,39,67,False,1.8,top10,1.7,top10,1.7,top10,1.7,top10,2.9,top10,1.6,top10,1.3,top10,1.5,top10,1.9,top10
509,2017,ENGR,101,ENGR101,Engineering Technology,15,104,210,False,1.3,top10,1.3,top10,1.5,top10,1.8,top10,2.9,top10,1.5,top10,1.5,top10,1.5,top10,1.4,top10
510,2017,ENGR,110,ENGR110,Engineering Design,15,56,155,False,1.3,top10,1.4,top10,1.4,top10,1.8,top10,2.8,top10,1.7,top10,1.9,top10,1.6,top10,1.5,top10
511,2017,ENGR,122,ENGR122,Engineering Mathematics with Calculus,15,13,48,False,1.9,top10,1.6,top10,1.2,top10,1.7,top10,3,top10,1.6,top10,2.1,top10,1.8,top10,1.6,top10
512,2017,ENGR,123,ENGR123,Engineering Mathematics with Logic and Statistics,15,50,198,False,2.1,top10,2.3,top10,1.8,top10,2.8,top10,2.9,top10,2.1,top10,3.2,top10,2.1,top10,2.8,top10
513,2017,ENGR,201,ENGR201,Engineering in Context,15,11,83,True,1.9,top10,1.9,top10,2,top10,1.8,top10,2.9,top10,2.2,top10,4,top10,2,top10,2.6,top10
514,2017,ENGR,301,ENGR301,Engineering Project Management 1,15,26,92,False,2,top10,1.9,top10,2.2,top10,2.3,top10,2.9,top10,1.8,top10,3.2,top10,1.9,top10,2.4,top10
515,2017,ENGR,302,ENGR302,Engineering Project Management 2,15,21,89,False,2,top10,1.6,top10,2.2,top10,2.3,top10,2.8,top10,1.8,top10,2.8,top10,1.5,top10,2.3,top10
516,2017,ENGR,401,ENGR401,Professional Practice,15,26,55,False,2.7,top10,2.3,top10,2.3,top10,3.8,top10,3,top10,1.9,top10,2.4,top10,2.1,top10,2.8,top10
517,2017,ESCI,204,ESCI204,Petrology and Microscopy,20,9,49,True,2.1,top10,1.7,top10,3.1,top10,3.4,top10,2.9,top10,2,top10,2.3,top10,1.9,top10,2.7,top10
518,2017,ESCI,241,ESCI241,Introductory Field Geology,10,11,48,False,1.6,top10,1.8,top10,1.3,top10,2.1,top10,2.7,top10,1.4,top10,1.3,top10,1.3,top10,1.3,top10
519,2017,ESCI,305,ESCI305,Environmental and Applied Geophysics,20,19,40,False,3.4,top10,2.4,top10,2,top10,2.8,top10,1.8,top10,2,top10,2.8,top10,2,top10,3.1,top10
520,2017,ESCI,344,ESCI344,Field Geophysics,10,5,13,True,3.7,top10,2,top10,1.9,top10,2.5,top10,2.9,top10,1.7,top10,1.8,top10,1.7,top10,3,top10
521,2017,FHSS,302,FHSS302,FHSS Internship,20,14,18,False,1.3,top10,1.4,top10,1.4,top10,1.5,top10,2.9,top10,1.4,top10,1.7,top10,1.2,top10,1.5,top10
522,2017,FILM,101,FILM101,Introduction to Film Analysis,20,84,212,False,1.2,top10,1.2,top10,1.5,top10,1.3,top10,3,top10,1.4,top10,1.4,top10,1.6,top10,1.3,top10
523,2017,FILM,102,FILM102,Film Movements and Contexts,20,54,202,False,1.3,top10,1.4,top10,1.7,top10,1.8,top10,2.9,top10,1.6,top10,1.6,top10,1.8,top10,1.8,top10
524,2017,FILM,203,FILM203,Film Cultures A,20,18,53,False,1.1,top10,1.1,top10,1.1,top10,1,top10,2.9,top10,1.1,top10,1.2,top10,1.1,top10,1.2,top10
525,2017,FILM,302,FILM302,Cinema and Representation,20,18,38,False,1.4,top10,1.3,top10,1.3,top10,1.1,top10,3,top10,1.3,top10,1.2,top10,1.3,top10,1.2,top10
526,2017,FILM,311,FILM311,Documentary Film Production,30,12,20,False,1.5,top10,1.1,top10,1.3,top10,1.2,top10,2.8,top10,1.2,top10,1,top10,1,top10,1.2,top10
527,2017,FINA,201,FINA201,Introduction to Corporate Finance,15,128,312,False,1.9,top10,1.8,top10,1.7,top10,2.2,top10,2.8,top10,1.8,top10,2.1,top10,1.7,top10,2.2,top10
528,2017,FINA,211,FINA211,Corporate Finance for Accounting and Business,15,150,303,False,2.1,top10,1.9,top10,1.9,top10,2.8,top10,2.9,top10,2.1,top10,2.7,top10,2.1,top10,2.4,top10
529,2017,FINA,303,FINA303,Derivatives,15,30,88,False,1.2,top10,1.5,top10,1.3,top10,1.9,top10,2.4,top10,1.3,top10,1.5,top10,1.7,top10,1.8,top10
530,2017,FINA,304,FINA304,Financial Econometrics,15,13,25,False,1.2,top10,1.3,top10,1.3,top10,1.6,top10,3.1,top10,1.2,top10,1.2,top10,1.7,top10,1.4,top10
531,2017,FINA,305,FINA305,Investments,15,45,152,False,2,top10,1.9,top10,1.8,top10,2.9,top10,2.9,top10,2.2,top10,2.5,top10,2,top10,2.5,top10
532,2017,FINA,306,FINA306,Financial Economics,15,16,40,False,1.4,top10,1.5,top10,1.5,top10,1.9,top10,2.5,top10,1.6,top10,1.7,top10,1.6,top10,1.7,top10
533,2017,FINA,307,FINA307,Risk Management and Insurance,15,37,94,False,2.5,top10,2.1,top10,1.8,top10,1.7,top10,2.9,top10,1.9,top10,2.5,top10,2,top10,2.4,top10
534,2017,FREN,202,FREN202,French Language 2B,20,20,36,False,1.3,top10,1.3,top10,1.4,top10,1.3,top10,3,top10,1.9,top10,2.1,top10,1.8,top10,1.9,top10
535,2017,GEOG,112,GEOG112,"(Re)Making Places: Geographies of Development, Equity and Social Change",15,51,283,True,1.9,top10,1.9,top10,2.2,top10,2.2,top10,3.1,top10,2,top10,2.2,top10,2,top10,2.5,top10
536,2017,GEOG,212,GEOG212,Worlds of Development,20,32,140,False,2.3,top10,2.1,top10,2.1,top10,2.1,top10,3,top10,2.1,top10,2.9,top10,2.4,top10,3,top10
537,2017,GEOG,214,GEOG214,Environmental Futures for Aotearoa New Zealand,20,7,33,True,1.9,top10,1.9,top10,1.8,top10,2.6,top10,2.9,top10,1.9,top10,2.1,top10,1.9,top10,2,top10
538,2017,GEOG,215,GEOG215,Introduction to Geographic Information Systems (GIS) and Science,20,22,109,False,1.8,top10,1.7,top10,1.9,top10,3.3,top10,2.9,top10,1.9,top10,2.8,top10,1.9,top10,2.4,top10
539,2017,GEOG,220,GEOG220,Hydrology and Climate,20,10,42,False,1.3,top10,1.6,top10,1.5,top10,2.6,top10,3.1,top10,1.2,top10,1.8,top10,1.5,top10,1.5,top10
540,2017,GEOG,222,GEOG222,Ecology and Environment,20,16,39,False,1.9,top10,3.5,top10,1.8,top10,2.7,top10,3,top10,1.4,top10,1.5,top10,1.4,top10,2.1,top10
541,2017,GEOG,314,GEOG314,Global Environmental Justice,20,12,26,False,1.7,top10,1.7,top10,2.1,top10,2.7,top10,3,top10,2,top10,1.9,top10,1.9,top10,2.2,top10
542,2017,GEOG,321,GEOG321,Ice and Climate,20,13,43,False,1.4,top10,1.4,top10,1.7,top10,2.1,top10,3,top10,1.6,top10,1.6,top10,1.8,top10,2.3,top10
543,2017,GEOG,324,GEOG324,Research Project: Design and Methods,10,34,70,False,2.3,top10,1.9,top10,2,top10,1.7,top10,2.8,top10,2.1,top10,2.5,top10,1.9,top10,2.4,top10
544,2017,GERM,114,GERM114,Topics in German Culture 1,20,4,18,True,1.5,top10,1.5,top10,1.5,top10,1.2,top10,3,top10,1.2,top10,1.5,top10,1.5,top10,1.5,top10
545,2017,HIST,112,HIST112,Aotearoa NZ in World History: Islands and Peoples/Ko Aotearoa Tēnei,20,24,107,False,1.3,top10,1.3,top10,1.4,top10,1.5,top10,3,top10,1.4,top10,1.7,top10,1.3,top10,1.8,top10
546,2017,HIST,117,HIST117,"Revolutions, Empires and Peoples: The Americas, 1500-1900",20,39,220,True,1.3,top10,1.4,top10,1.6,top10,2,top10,2.9,top10,1.6,top10,1.6,top10,1.8,top10,1.9,top10
547,2017,HIST,118,HIST118,The Birth of Modern Europe/Te Ōrokohanga o Ūropi Hou,20,64,158,False,2,top10,2.1,top10,1.7,top10,2.3,top10,3,top10,1.9,top10,2.2,top10,1.8,top10,2.3,top10
548,2017,HIST,121,HIST121,World War One and its Legacies/Te Pakanga Tuatahi o Te Ao me ōna Hua,20,93,168,False,1.5,top10,1.7,top10,1.8,top10,2.2,top10,2.9,top10,1.8,top10,2.2,top10,2,top10,2,top10
549,2017,HIST,202,HIST202,Radicals and Revolutionaries in Britain,20,24,70,False,1.4,top10,1.4,top10,1.8,top10,2,top10,2.9,top10,1.8,top10,1.8,top10,1.9,top10,1.7,top10
550,2017,HIST,245,HIST245,Peoples of the Soviet Empire,20,31,61,False,1.2,top10,1.9,top10,1.4,top10,1.9,top10,2.3,top10,1.2,top10,1.3,top10,1.5,top10,1.6,top10
551,2017,HIST,316,HIST316,New Zealand Social History/ He Hītori Pāpori mō Niu Tīreni,20,25,63,False,1.9,top10,1.3,top10,1.7,top10,1.4,top10,2.8,top10,1.9,top10,2.3,top10,1.8,top10,2.5,top10
552,2017,HIST,323,HIST323,Māori Textual Cultures in the 19th Century World: Ngā Tuhinga a Ngā Tūpuna,20,9,20,True,1.7,top10,2.3,top10,1.9,top10,2.4,top10,2.9,top10,1.3,top10,1.3,top10,1.4,top10,2,top10
553,2017,HIST,331,HIST331,The Transatlantic Slave Trade,20,11,35,False,1.2,top10,1.2,top10,1.4,top10,1.3,top10,2.9,top10,1.2,top10,1.4,top10,1.6,top10,1.3,top10
554,2017,HIST,339,HIST339,History on Film/Film on History,20,22,61,False,1.3,top10,1.2,top10,1.4,top10,1.3,top10,2.9,top10,1.2,top10,1.1,top10,1.2,top10,1.2,top10
555,2017,IBUS,201,IBUS201,Fundamentals of International Business,15,67,192,False,1.3,top10,1.4,top10,1.8,top10,2.2,top10,2.9,top10,1.9,top10,2.2,top10,1.9,top10,1.9,top10
556,2017,IBUS,305,IBUS305,International Strategies for Business Growth,15,20,73,False,1.6,top10,1.8,top10,2.1,top10,3.2,top10,2.9,top10,2.1,top10,2.5,top10,2.3,top10,2.4,top10
557,2017,IBUS,312,IBUS312,Managing and Communicating Across Cultures,15,42,137,False,1.3,top10,1.4,top10,1.5,top10,2.6,top10,2.9,top10,1.4,top10,1.4,top10,1.3,top10,1.7,top10
558,2017,INDN,204,INDN204,Materialised Codes / Ngā Waehere i Puta,15,10,41,False,1.8,top10,1.7,top10,1.5,top10,1.5,top10,2.9,top10,1.5,top10,2.2,top10,1.5,top10,2,top10
559,2017,INDN,211,INDN211,Communicative Products / Ngā Hua o te Whakakōrero,15,18,64,False,2,top10,1.8,top10,1.7,top10,1.8,top10,2.9,top10,1.9,top10,2.3,top10,1.8,top10,2.2,top10
560,2017,INDN,212,INDN212,Responsive Products / Ngā Hua o te Whakautu,15,14,64,False,1.7,top10,1.4,top10,1.5,top10,1.4,top10,2.9,top10,1.6,top10,1.7,top10,1.5,top10,1.6,top10
561,2017,INDN,241,INDN241,Sustainable Mediums / Ngā Huarahi Toitūtanga,15,20,47,False,1.3,top10,1.3,top10,1.7,top10,1.7,top10,2.9,top10,1.7,top10,1.3,top10,1.6,top10,1.5,top10
562,2017,INDN,252,INDN252,Physiology Codes / Ngā Waehere ā-Mātai Whaiaroaro,15,9,53,True,1.8,top10,1.7,top10,2,top10,1.6,top10,3.1,top10,1.5,top10,1.8,top10,1.9,top10,1.8,top10
563,2017,INDN,311,INDN311,Publishable Products / Ngā Hua Hei Whakaputanga,15,12,47,False,1.5,top10,1.5,top10,1.7,top10,1.4,top10,3,top10,2,top10,2.5,top10,2,top10,1.5,top10
564,2017,INDN,332,INDN332,Future Under Negotiation / Te Matapaki i te Anamata,15,20,51,False,2.7,top10,2.4,top10,2.1,top10,2.6,top10,3.1,top10,1.7,top10,1.7,top10,1.7,top10,2.3,top10
565,2017,INDN,341,INDN341,Innovative Mediums / Ngā Huarahi Hei Auahatanga,15,11,40,False,1.2,top10,1.3,top10,1.4,top10,1.8,top10,3,top10,1.6,top10,1.6,top10,1.4,top10,1.4,top10
566,2017,INDN,342,INDN342,Fabrication Codes / Ngā Waehere Hei Waihanga,15,14,40,False,1.4,top10,1.3,top10,1.5,top10,1.6,top10,2.9,top10,1.7,top10,1.7,top10,1.5,top10,1.8,top10
567,2017,INFO,101,INFO101,Me and My Digital Life,15,162,680,False,1.9,top10,1.8,top10,1.9,top10,2,top10,2.9,top10,2.1,top10,2.9,top10,2.2,top10,2.6,top10
568,2017,INFO,101,INFO101,Me and My Digital Life,15,102,643,True,2,top10,1.9,top10,2.1,top10,2.8,top10,2.8,top10,2.3,top10,3.1,top10,2.2,top10,2.8,top10
569,2017,INFO,226,INFO226,Application Development,15,46,142,False,3.1,top10,2.4,top10,2.3,top10,2.9,top10,2.6,top10,2.1,top10,2.5,top10,2.2,top10,3.1,top10
570,2017,INFO,246,INFO246,User Experience Design,15,35,180,True,2.5,top10,2.6,top10,2.2,top10,2.5,top10,2.8,top10,2,top10,2.1,top10,2.1,top10,2.9,top10
571,2017,INTA,251,INTA251,History of Interior Architecture / Ngā Mahi Tuku Iho,15,13,39,False,1.4,top10,1.4,top10,1.4,top10,1.6,top10,2.9,top10,1.6,top10,1.8,top10,1.9,top10,1.8,top10
572,2017,INTA,311,INTA311,Interior Architecture Studio III / Te Taupuni Mahi Whakaniko ki Rō Whare III,15,6,27,True,1.1,top10,1.3,top10,1.5,top10,1.5,top10,3,top10,1.9,top10,1.5,top10,1.5,top10,2,top10
573,2017,INTP,115,INTP115,Introduction to Security Studies/ He Tīmatanga Kōrero mō ngā Kaupapa Haumaru Whenua,20,67,184,False,1.3,top10,1.4,top10,1.6,top10,1.6,top10,3,top10,1.4,top10,1.3,top10,1.4,top10,1.4,top10
574,2017,INTP,204,INTP204,International Relations Theory: World Order and its Critics,20,19,38,False,1,top10,1.1,top10,1.3,top10,1.1,top10,2.8,top10,1.2,top10,1.4,top10,1.6,top10,1.5,top10
575,2017,INTP,245,INTP245,Foreign Policy Analysis,20,40,122,False,1.3,top10,1.4,top10,1.6,top10,2.2,top10,3,top10,1.6,top10,1.8,top10,1.4,top10,1.5,top10
576,2017,INTP,247,INTP247,International Relations: Wealth and World Affairs / Hononga whenua: Te Rawa me ngā Take o te Ao,20,27,89,False,1.6,top10,1.2,top10,1.3,top10,1.4,top10,3,top10,1.5,top10,1.4,top10,1.5,top10,1.6,top10
577,2017,INTP,371,INTP371,Human Security,20,49,132,False,1.6,top10,1.5,top10,1.7,top10,2,top10,2.9,top10,1.7,top10,1.9,top10,1.8,top10,2,top10
578,2017,INTP,379,INTP379,The Rise and Fall of the Great Powers / Te Piki me te Heke o ngā Mana Nui,20,35,67,False,1.2,top10,1.3,top10,1.5,top10,1.9,top10,2.9,top10,1.4,top10,1.6,top10,1.7,top10,1.5,top10
579,2017,ITAL,207,ITAL207,Italy through Film,20,4,8,True,1.2,top10,1.2,top10,1,top10,1,top10,2.8,top10,1,top10,1,top10,1,top10,1.2,top10
580,2017,ITAL,306,ITAL306,Dante's Inferno,20,7,14,True,1,top10,1,top10,1.2,top10,1.2,top10,3,top10,1,top10,1,top10,1,top10,1,top10
581,2017,JAPA,213,JAPA213,Japanese Culture through Literature and Film,20,12,26,False,2.3,top10,3,top10,1.9,top10,2.5,top10,3,top10,2.1,top10,2.7,top10,2,top10,2.2,top10
582,2017,JAPA,322,JAPA322,"Readings in Japanese Culture, Society and History",20,12,27,False,2.5,top10,2.5,top10,2.3,top10,2.9,top10,2.4,top10,2.3,top10,2.5,top10,2.2,top10,3,top10
583,2017,LAND,221,LAND221,"Landscape Architecture Sites and Systems / Ngā Tikanga me ngā Tukanga Pokepoke, Whakarākei hoki i a Papa-tūā-nuku",15,7,39,True,1.2,top10,1.3,top10,1.4,top10,1.4,top10,1.9,top10,1.6,top10,1.7,top10,1.8,top10,2,top10
584,2017,LAWS,121,LAWS121,Introduction to New Zealand Legal System,20,472,877,False,1.1,top10,1.2,top10,1.5,top10,2.1,top10,2.7,top10,1.4,top10,1.5,top10,1.3,top10,1.5,top10
585,2017,LAWS,122,LAWS122,Introduction to Case Law,15,228,530,False,1.5,top10,1.3,top10,1.3,top10,2.1,top10,2.9,top10,1.4,top10,1.4,top10,1.3,top10,1.6,top10
586,2017,LAWS,123,LAWS123,Introduction to Statute Law,15,113,253,False,1.4,top10,1.4,top10,1.5,top10,2.2,top10,3,top10,1.5,top10,1.9,top10,1.4,top10,1.7,top10
587,2017,LAWS,309,LAWS309,The Criminal Justice Process,15,50,97,False,1.2,top10,1.2,top10,1.5,top10,1.6,top10,3,top10,1.3,top10,1.3,top10,1.3,top10,1.2,top10
588,2017,LAWS,310,LAWS310,Youth Justice,15,38,81,False,1.3,top10,1.4,top10,1.7,top10,2.1,top10,2.9,top10,1.5,top10,1.5,top10,1.3,top10,1.8,top10
589,2017,LAWS,320,LAWS320,Advanced Public Law,15,21,25,False,1.8,top10,1.8,top10,1.6,top10,1.9,top10,3,top10,1.3,top10,1.2,top10,1.3,top10,1.4,top10
590,2017,LAWS,321,LAWS321,Administrative Law,15,23,28,False,1.5,top10,1.6,top10,1.9,top10,2.4,top10,2.9,top10,1.8,top10,2.8,top10,1.9,top10,2,top10
591,2017,LAWS,323,LAWS323,Legislation,15,10,26,False,2.2,top10,2.1,top10,2.2,top10,3,top10,3.1,top10,1.8,top10,2,top10,2,top10,2.3,top10
592,2017,LAWS,329,LAWS329,Legal History,15,31,44,False,1.1,top10,1.2,top10,1.4,top10,2,top10,3,top10,1.4,top10,1.6,top10,1.4,top10,1.5,top10
593,2017,LAWS,330,LAWS330,Jurisprudence,15,14,38,False,1.5,top10,1.4,top10,1.5,top10,2.2,top10,2.6,top10,1.8,top10,2,top10,1.5,top10,2,top10
594,2017,LAWS,350,LAWS350,Introduction to Commercial Law,15,31,107,False,1.8,top10,1.8,top10,2.3,top10,3,top10,2.4,top10,2,top10,3.3,top10,2.2,top10,2.9,top10
595,2017,LAWS,351,LAWS351,Maritime Law,15,28,49,False,1.1,top10,1.1,top10,1.2,top10,1.9,top10,2.9,top10,1.2,top10,1.2,top10,1.2,top10,1.2,top10
596,2017,LAWS,356,LAWS356,Competition Law,15,79,104,False,1.4,top10,1.5,top10,1.7,top10,2.9,top10,3,top10,1.4,top10,1.3,top10,1.5,top10,1.5,top10
597,2017,LAWS,360,LAWS360,Company and Partnership Law,15,83,120,False,1.1,top10,1.2,top10,1.8,top10,2.7,top10,2.8,top10,1.4,top10,2.1,top10,1.2,top10,1.7,top10
598,2017,LAWS,362,LAWS362,Insolvency Law,15,29,41,False,1.1,top10,1.1,top10,1.4,top10,2.2,top10,2.9,top10,1.2,top10,1.7,top10,1.3,top10,1.4,top10
599,2017,LAWS,379,LAWS379,Dispute Resolution,15,70,90,False,1.1,top10,1.1,top10,1.2,top10,1.5,top10,3,top10,1.3,top10,1.5,top10,1.3,top10,1.3,top10
600,2017,LAWS,380,LAWS380,Evidence,15,59,120,False,2.4,top10,2.4,top10,2.2,top10,2.8,top10,2.9,top10,2.1,top10,2.2,top10,2,top10,3,top10
601,2017,LAWS,381,LAWS381,Civil Procedure and Advocacy,15,35,43,False,1.3,top10,1.7,top10,1.3,top10,3.4,top10,2.5,top10,1.6,top10,1.9,top10,1.4,top10,1.9,top10
602,2017,LAWS,392,LAWS392,Special Topic: Feminist Legal Theory,15,5,18,True,1.3,top10,1.2,top10,2,top10,2,top10,2.3,top10,1.3,top10,2,top10,1.7,top10,2,top10
603,2017,LAWS,393,LAWS393,Special Topic: Chinese Legal Systems,15,18,23,False,1.9,top10,2.4,top10,1.7,top10,1.7,top10,3,top10,1.6,top10,1.1,top10,1.4,top10,2,top10
604,2017,LAWS,396,LAWS396,ST: Legal Issues in the Pacific,15,16,21,False,1.5,top10,1.5,top10,2.3,top10,3.2,top10,2.6,top10,1.4,top10,2.1,top10,1.7,top10,1.7,top10
605,2017,LAWS,431,LAWS431,ST: Indigenous Peoples Intellectual Property,10,3,3,True,1,top10,1,top10,1,top10,1.8,top10,3,top10,1,top10,2,top10,1,top10,1,top10
606,2017,LAWS,432,LAWS432,"Special Topic: Law, Regulation and Emerging Technologies",10,4,9,True,1,top10,1,top10,1,top10,1,top10,3,top10,1.2,top10,1,top10,1,top10,1,top10
607,2017,MAOR,202,MAOR202,Te Pūtaiao Māori/Māori Science,20,4,21,True,1.2,top10,1,top10,1,top10,1,top10,2.8,top10,1,top10,1.2,top10,1,top10,1,top10
608,2017,MAOR,211,MAOR211,Tū Te Wana Wana/Māori Language 2A,20,17,56,False,1.6,top10,1.4,top10,1.9,top10,1.9,top10,3,top10,1.7,top10,2,top10,1.3,top10,2,top10
609,2017,MAOR,301,MAOR301,"He Mana Taiao, He Ritenga Tangata/ Māori Resource Management",20,7,21,True,1.4,top10,1.3,top10,1.2,top10,1.4,top10,3,top10,1.6,top10,1.9,top10,1.4,top10,1.8,top10
